latitude, longitude, elevation_m, observation_time, station_id, temperature_c, wind_speed_ms, wind_direction, wind_gust, precipitation, source
52.588112,8.342405,,,DIEPHOLZ,,,,,,
48.556222,10.559978,,,DILLINGEN/DONAU-FRISTINGEN (SECONDARY),,,,,,
51.645071,13.574714,,,DOBERLUG-KIRCHHAIN,,,,,,
54.165444,10.351887,,,DOERNICK,,,,,,
52.954199,7.319679,,,DOERPEN (SECONDARY),,,,,,
51.12404,13.76347,,,DRESDEN (RADAR),,,,,,
51.127797,13.754251,,,DRESDEN-KLOTZSCHE,,,,,,
51.068414,13.750052,,,DRESDEN-NEUSTADT (CITY CLIMATE),,,,,,
49.471913,8.192896,,,DUERKHEIM,BAD (SECONDARY),,,,,,
51.295968,6.768626,,,DUESSELDORF,,,,,,
48.100334,11.987202,,,EBERSBERG-HALBING (SECONDARY),,,,,,
49.851954,10.499124,,,EBRACH (SECONDARY),,,,,,
48.877769,11.234887,,,EICHSTAETT-LANDERSHOFEN (SECONDARY),,,,,,
49.540667,12.402788,,,EISBERG (RADAR),,,,,,
51.000736,10.36211,,,EISENACH,,,,,,
48.989494,10.131236,,,ELLWANGEN-RINDELBACH (SECONDARY),,,,,,
54.069146,9.010547,,,ELPERSBUETTEL,,,,,,
48.701956,11.849253,,,ELSENDORF-HORNECK (SECONDARY),,,,,,
48.201207,8.10884,,,ELZACH-FISNACHT (SECONDARY),,,,,,
53.388122,7.228716,,,EMDEN,,,,,,
53.338766,7.023642,,,EMDEN (RADAR),,,,,,
48.137773,7.83505,,,EMMENDINGEN-MUNDINGEN (SECONDARY),,,,,,
50.982887,10.960753,,,ERFURT-WEIMAR,,,,,,
51.404085,6.967741,,,ESSEN-BREDENEY,,,,,,
48.483155,12.724136,,,FALKENBERG,KR.ROTTAL-INN (SECONDARY),,,,,,
52.915651,10.188503,,,FASSBERG,,,,,,
54.528292,11.060556,,,FEHMARN,,,,,,
53.317622,13.417485,,,FELDBERG/MECKLENBURG,,,,,,
47.874842,8.003793,,,FELDBERG/SCHWARZWALD,,,,,,
49.162297,10.366126,,,FEUCHTWANGEN-HEILBRONN,,,,,,
49.980702,11.837601,,,FICHTELB./OFR-HUETTSTADL (SECONDARY),,,,,,
50.428295,12.953583,,,FICHTELBERG,,,,,,
51.311197,8.801998,,,FLECHTDORF (RADAR),,,,,,
50.025911,8.521294,,,FRANKFURT/MAIN,,,,,,
50.126877,8.669396,,,FRANKFURT/MAIN-WESTEND (SECONDARY),,,,,,
48.023242,7.834292,,,FREIBURG/BREISGAU,,,,,,
49.763628,9.406294,,,FREUDENBERG/MAIN-BOXTAL(SECONDARY),,,,,,
48.453828,8.408952,,,FREUDENSTADT,,,,,,
47.684486,9.440903,,,FRIEDRICHSHAFEN-UNTERRAD.(SECONDARY),,,,,,
53.064301,7.901969,,,FRIESOYTHE-ALTENOYTHE,,,,,,
51.119006,9.279894,,,FRITZLAR/EDER,,,,,,
48.545114,13.353159,,,FUERSTENZELL,,,,,,
50.566786,9.653221,,,FULDA-HORAS (SECONDARY),,,,,,
52.512889,11.394174,,,GARDELEGEN,,,,,,
47.482989,11.062126,,,GARMISCH-PARTENKIRCHEN,,,,,,
50.959253,6.039191,,,GEILENKIRCHEN-NEUTEVERN,,,,,,
49.985894,7.95482,,,GEISENHEIM,,,,,,
47.924175,8.647358,,,GEISINGEN (SECONDARY),,,,,,
48.948116,11.428929,,,GELBELSEE,,,,,,
52.387511,12.160174,,,GENTHIN,,,,,,
50.881208,12.128885,,,GERA-LEUMNITZ,,,,,,
51.088078,12.932593,,,GERINGSWALDE (SECONDARY),,,,,,
51.332887,7.341174,,,GEVELSBERG-OBERBROEKING (SECONDARY),,,,,,
50.601715,8.643898,,,GIESSEN-WETTENBERG,,,,,,
50.965565,9.050014,,,GILSERBERG-MOISCHEID (SECONDARY),,,,,,
54.827332,9.505784,,,GLUECKSBURG-MEIERWIK,,,,,,
51.162129,14.950606,,,GOERLITZ,,,,,,
51.500248,9.950659,,,GOETTINGEN,,,,,,
53.605834,12.103404,,,GOLDBERG,,,,,,
48.659461,12.538816,,,GOTTFRIEDING,,,,,,
49.66399,11.223886,,,GRAEFENBERG-KASBERG (SECONDARY),,,,,,
48.78935,13.629026,,,GRAINET-REHBERG (SECONDARY),,,,,,
53.383698,14.372801,,,GRAMBOW-SCHWENNENZ (SECONDARY),,,,,,
54.096704,13.405565,,,GREIFSWALD,,,,,,
54.24373,13.910203,,,GREIFSWALDER OIE,,,,,,
52.933593,8.237018,,,GROSSENKNETEN (SECONDARY),,,,,,
49.112887,13.133791,,,GROSSER ARBER,,,,,,
50.266701,9.185383,,,GRUENDAU-BREITENBORN (SECONDARY),,,,,,
53.315357,13.933856,,,GRUENOW,,,,,,
53.065514,11.442733,,,Gartow,,,,,,
49.946281,7.264495,,,HAHN,,,,,,
53.633172,9.988102,,,HAMBURG-FUHLSBUETTEL,,,,,,
53.477585,9.895741,,,HAMBURG-NEUWIEDENTHAL (SECONDARY),,,,,,
52.081826,9.407661,,,HAMELN (SECONDARY),,,,,,
52.460083,9.694533,,,HANNOVER (RADAR),,,,,,
52.464428,9.677906,,,HANNOVER-LANGENHAGEN,,,,,,
52.383857,9.730775,,,HANNOVER-NORDSTADT (CITY CLIMATE),,,,,,
48.791834,10.706234,,,HARBURG,,,,,,
51.651967,11.136645,,,HARZGERODE,,,,,,
54.00385,9.855495,,,HASENKRUG (SECONDARY),,,,,,
54.526755,9.042461,,,HATTSTEDT (SECONDARY),,,,,,
48.375242,8.980043,,,HECHINGEN (SECONDARY),,,,,,
52.746142,13.842702,,,HECKELBERG (SECONDARY),,,,,,
54.174971,7.891995,,,HELGOLAND,,,,,,
52.246687,10.959207,,,HELMSTEDT (SECONDARY),,,,,,
48.609888,10.267397,,,HERMARINGEN-ALLEWIND (SECONDARY),,,,,,
54.574966,13.104408,,,HIDDENSEE-VITTE (SECONDARY),,,,,,
50.737016,7.652531,,,HILGENROTH (SECONDARY),,,,,,
50.312257,11.876039,,,HOF,,,,,,
47.800869,11.010819,,,HOHENPEISSENBERG,,,,,,
50.508396,9.224634,,,HOHERODSKOPF/VOGELSBERG,,,,,,
54.316169,9.538516,,,HOHN,,,,,,
51.765737,13.166608,,,HOLZDORF-BERNSDORF,,,,,,
47.882292,11.696146,,,HOLZKIRCHEN (SECONDARY),,,,,,
51.449238,14.25327,,,HOYERSWERDA,,,,,,
50.565053,7.484345,,,HUEMMERICH (SECONDARY),,,,,,
52.030421,10.962603,,,HUY-PABSTORF (SECONDARY),,,,,,
54.1804,7.8832,,,Helgoland,,,,,,
47.8014984131,11.0096197128,,,Hohenpeissenberg,,,,,,
49.692695,7.326328,,,IDAR-OBERSTEIN,,,,,,
49.332757,9.704012,,,INGELFINGEN-STACHENHAUS.(SECONDARY),,,,,,
48.711147,11.536252,,,INGOLSTADT-MANCHING,,,,,,
48.174705,12.101779,,,ISEN (RADAR),,,,,,
53.989731,9.569692,,,ITZEHOE,,,,,,
50.925126,11.583023,,,JENA/OBSERVATORY (SECONDARY),,,,,,
51.681752,12.305347,,,JESSNITZ (SECONDARY),,,,,,
50.910197,6.409614,,,Jülich,,,,,,
50.064347,8.992973,,,KAHL/MAIN (SECONDARY),,,,,,
51.180254,8.489068,,,KAHLER ASTEN,,,,,,
48.917038,9.687101,,,KAISERSBACH-CRONHUETTE,,,,,,
47.876124,10.584889,,,KAUFBEUREN-OBERBEUREN (SECONDARY),,,,,,
47.723263,10.334786,,,KEMPTEN,,,,,,
54.377582,10.142375,,,KIEL-HOLTENAU,,,,,,
49.180406,9.979985,,,KIRCHBERG/JAGST-HERBOLD. (SECONDARY),,,,,,
53.999513,11.434142,,,KIRCHDORF/POEL (SECONDARY),,,,,,
49.736318,10.178126,,,KITZINGEN (SECONDARY),,,,,,
50.221797,8.446883,,,KLEINER FELDBERG/TAUNUS,,,,,,
50.845847,10.480262,,,KLEINER INSELSBERG (SECONDARY),,,,,,
48.105397,8.754788,,,KLIPPENECK,,,,,,
50.864547,7.157524,,,KOELN/BONN,,,,,,
50.284014,10.445599,,,KOENIGSHOFEN,BAD (SECONDARY),,,,,,
50.729285,7.204024,,,KOENIGSWINTER-HEIDERHOF,,,,,,
48.830189,11.487243,,,KOESCHING (SECONDARY),,,,,,
51.751087,12.009351,,,KOETHEN (SECONDARY),,,,,,
47.695219,9.130698,,,KONSTANZ,,,,,,
50.681954,11.515024,,,KROELPA-ROCKENDORF (SECONDARY),,,,,,
50.252352,11.320925,,,KRONACH (SECONDARY),,,,,,
49.428348,11.90159,,,KUEMMERSBRUCK,,,,,,
52.936248,12.409335,,,KYRITZ,,,,,,
53.915595,12.279013,,,LAAGE-KRONSKAMP,,,,,,
48.364742,7.827986,,,LAHR,,,,,,
51.917335,13.087762,,,LANGENLIPSDORF (SECONDARY),,,,,,
50.661003,12.075583,,,LANGENWETZENDORF (SECONDARY),,,,,,
48.217539,9.909736,,,LAUPHEIM,,,,,,
50.306639,10.967938,,,LAUTERTAL-OBERLAUTER,,,,,,
48.184868,10.850695,,,LECHFELD,,,,,,
54.790294,8.951446,,,LECK,,,,,,
51.393197,10.312349,,,LEINEFELDE,,,,,,
51.31509,12.446226,,,LEIPZIG-HOLZHAUSEN,,,,,,
51.434711,12.239585,,,LEIPZIG/HALLE,,,,,,
47.859705,8.230755,,,LENZKIRCH-RUHBUEHL (SECONDARY),,,,,,
53.86333,8.1275,,,LEUCHTTURM ALTE WESER,,,,,,
54.499614,10.273687,,,LEUCHTTURM KIEL,,,,,,
47.795529,10.032457,,,LEUTKIRCH-HERLAZHOFEN,,,,,,
50.938325,14.20938,,,LICHTENHAIN-MITTELNDORF,,,,,,
52.208489,14.118032,,,LINDENBERG,,,,,,
52.20966,14.12892,,,LINDENBERG (WP),,,,,,
52.512631,7.413109,,,LINGEN-BACCUM,,,,,,
51.61941,9.57491,,,LIPPOLDSBERG (SECONDARY),,,,,,
55.010989,8.412531,,,LIST/SYLT,,,,,,
50.561656,8.238629,,,LOEHNBERG-OBERSHAUSEN (SECONDARY),,,,,,
53.802512,10.698941,,,LUEBECK-BLANKENSEE,,,,,,
52.972379,11.137371,,,LUECHOW,,,,,,
51.245158,7.642497,,,LUEDENSCHEID,,,,,,
51.766342,7.519387,,,LUEDINGHAUSEN-BROCHTRUP (SECONDARY),,,,,,
51.866393,9.271007,,,LUEGDE-PAENBRUCH,,,,,,
52.102889,11.582674,,,MAGDEBURG,,,,,,
50.101542,6.800909,,,MANDERSCHEID (SECONDARY),,,,,,
49.021043,9.603252,,,MANNENWEILER (SECONDARY),,,,,,
49.506251,8.558439,,,MANNHEIM,,,,,,
52.546778,14.54525,,,MANSCHNOW,,,,,,
50.651055,13.146876,,,MARIENBERG,,,,,,
54.493692,11.241076,,,MARIENLEUCHTE,,,,,,
53.32222,11.932143,,,MARNITZ,,,,,,
51.089851,7.628924,,,MEINERZHAGEN-REDLENDORF (SECONDARY),,,,,,
50.561131,10.377137,,,MEININGEN,,,,,,
48.042145,10.219222,,,MEMMINGEN (RADAR),,,,,,
52.715468,7.317616,,,MEPPEN,,,,,,
48.169353,8.943265,,,MESSSTETTEN-APPENTAL,,,,,,
48.85476,12.918911,,,METTEN (SECONDARY),,,,,,
49.669151,9.008528,,,MICHELSTADT (SECONDARY),,,,,,
49.717686,9.099716,,,MICHELSTADT-VIELBRUNN,,,,,,
49.649749,11.007464,,,MOEHRENDORF-KLEINSEEB. (SECONDARY),,,,,,
51.131263,6.360819,,,MOENCHENGLADBACH (SECONDARY),,,,,,
48.972073,8.873462,,,MUEHLACKER,,,,,,
48.278982,12.502407,,,MUEHLDORF/INN,,,,,,
51.206117,10.497829,,,MUEHLHAUSEN-GOERMAR (SECONDARY),,,,,,
47.806371,7.638692,,,MUELLHEIM (SECONDARY),,,,,,
48.347741,11.813385,,,MUENCHEN,,,,,,
48.163202,11.542893,,,MUENCHEN-STADT,,,,,,
48.385084,9.483739,,,MUENSINGEN-APFELSTETTEN (SECONDARY),,,,,,
52.134375,7.696859,,,MUENSTER/OSNABRUECK,,,,,,
51.53014,12.93386,,,Melpitz,,,,,,
51.104498,11.711274,,,NAUMBURG/SAALE (SECONDARY),,,,,,
50.751337,9.022428,,,NEU-ULRICHSTEIN,,,,,,
48.65156,8.680111,,,NEUBULACH-OBERHAUGSTETT (SECONDARY),,,,,,
48.708492,11.214669,,,NEUBURG AN DER DONAU,,,,,,
50.534561,7.085337,,,NEUENAHR,BAD-AHRWEILER (SECONDARY),,,,,,
50.500253,11.13446,,,NEUHAUS AM RENNWEG,,,,,,
50.109656,6.548328,,,NEUHEILENBACH (RADAR),,,,,,
50.008293,9.423765,,,NEUHUETTEN/SPESSART,,,,,,
52.943711,12.851826,,,NEURUPPIN-ALT RUPPIN,,,,,,
49.817404,11.863829,,,NEUSTADT-FLICHENDORF (SECONDARY),,,,,,
49.389529,9.966633,,,NIEDERSTETTEN,,,,,,
50.829354,6.660063,,,NOERVENICH-NIEDERBOLHEIM,,,,,,
53.712304,7.151923,,,NORDERNEY,,,,,,
53.764714,8.658362,,,NORDHOLZ-WANHOEDEN,,,,,,
50.360174,6.869659,,,NUERBURG-BARWEILER,,,,,,
49.503031,11.054923,,,NUERNBERG,,,,,,
53.1427764893,13.0333337784,,,Neuglobsow,,,,,,
53.777619,8.667578,,,Nordholz (WP),,,,,,
48.013027,11.552433,,,OBERHACHING-LAUFZORN (SECONDARY),,,,,,
47.398429,10.275881,,,OBERSTDORF,,,,,,
49.561729,8.967329,,,OBERZENT-BEERFELDEN (SECONDARY),,,,,,
49.207016,9.517582,,,OEHRINGEN,,,,,,
50.08995,8.786165,,,OFFENBACH (WETTERPARK),,,,,,
49.984745,8.712933,,,OFFENTHAL (RADAR),,,,,,
48.432972,7.993002,,,OHLSBACH (SECONDARY),,,,,,
51.150665,11.332074,,,OLBERSLEBEN (SECONDARY),,,,,,
51.29598,13.09283,,,OSCHATZ,,,,,,
51.08716,11.929265,,,OSTERFELD,,,,,,
54.08933,10.877341,,,PELZERHAKEN,,,,,,
49.535353,6.378874,,,PERL-NENNIG (SECONDARY),,,,,,
48.932916,8.697265,,,PFORZHEIM-ISPRINGEN (SECONDARY),,,,,,
49.191191,7.5879,,,PIRMASENS (SECONDARY),,,,,,
50.481832,12.130043,,,PLAUEN,,,,,,
52.381247,13.06223,,,POTSDAM,,,,,,
52.648667,13.858212,,,PROETZEL (RADAR),,,,,,
54.364277,13.477079,,,PUTBUS,,,,,,
53.733089,9.87757,,,QUICKBORN,,,,,,
51.335,8.8525,,,RADAR FLD old,,,,,,
50.02244,8.55854,,,RADAR FRI old,,,,,,
48.336324,11.611421,,,RADAR München alt,,,,,,
49.042482,12.101943,,,REGENSBURG,,,,,,
49.015661,12.10766,,,REGENSBURG-MITTE (CITY CLIMATE),,,,,,
47.675415,12.469775,,,REIT IM WINKL (SECONDARY),,,,,,
48.742509,8.923969,,,RENNINGEN-IHINGER HOF (SECONDARY),,,,,,
48.670276,7.993861,,,RHEINAU-MEMPRECHTSHOFEN (SECONDARY),,,,,,
52.288697,7.386643,,,RHEINE-BENTLAGE,,,,,,
47.558973,7.772149,,,RHEINFELDEN (SECONDARY),,,,,,
48.972627,8.330081,,,RHEINSTETTEN,,,,,,
49.764399,9.253038,,,ROELLBACH (SECONDARY),,,,,,
47.881852,12.124938,,,ROSENHEIM (SECONDARY),,,,,,
54.17566,12.058076,,,ROSTOCK (RADAR),,,,,,
54.180279,12.080806,,,ROSTOCK-WARNEMUENDE,,,,,,
49.216232,11.103514,,,ROTH,,,,,,
49.384854,10.173232,,,ROTHENBURG OB DER TAUBER (SECONDARY),,,,,,
48.181464,8.635552,,,ROTTWEIL (SECONDARY),,,,,,
49.212782,7.107653,,,SAARBRUECKEN-ENSHEIM,,,,,,
48.95688,9.071052,,,SACHSENHEIM (SECONDARY),,,,,,
54.327907,8.603056,,,SANKT PETER-ORDING,,,,,,
51.283452,9.358959,,,SCHAUENBURG-ELGERSHAUSEN,,,,,,
50.567906,11.804085,,,SCHLEIZ,,,,,,
54.527539,9.548666,,,SCHLESWIG,,,,,,
54.456985,9.520317,,,SCHLESWIG-JAGEL,,,,,,
50.344656,9.55333,,,SCHLUECHTERN-HEROLZ (SECONDARY),,,,,,
50.654518,10.769601,,,SCHMUECKE,,,,,,
50.296848,6.419387,,,SCHNEIFELFORSTHAUS (SECONDARY),,,,,,
54.640986,10.02377,,,SCHOENHAGEN-BRODERSBY,,,,,,
50.184665,12.079139,,,SCHOENWALD-BRUNN (SECONDARY),,,,,,
48.769466,9.873745,,,SCHWAEB. GMUEND-WEILER (SECONDARY),,,,,,
53.642425,11.387095,,,SCHWERIN,,,,,,
52.891088,11.729659,,,SEEHAUSEN,,,,,,
48.271797,13.027276,,,SIMBACH/INN (SECONDARY),,,,,,
47.773799,8.821934,,,SINGEN (SECONDARY),,,,,,
52.960408,9.793049,,,SOLTAU,,,,,,
53.101974,13.042072,,,STECHLIN-MENZ (SECONDARY),,,,,,
48.665587,9.864791,,,STOETTEN,,,,,,
48.827504,12.559695,,,STRAUBING,,,,,,
48.688265,9.223548,,,STUTTGART-ECHTERDINGEN,,,,,,
48.828085,9.200028,,,STUTTGART/SCHNARRENBERG,,,,,,
47.9000015259,7.9166665077,,,Schauinsland,,,,,,
50.6500015259,10.7700004578,,,Schmuecke,,,,,,
53.043081,8.458761,,,Steinkimmen,,,,,,
50.400246,11.38883,,,TEUSCHNITZ (SECONDARY),,,,,,
49.473721,7.038522,,,THOLEY,,,,,,
49.857617,12.354218,,,TIRSCHENREUTH-LODERMUEHL (SECONDARY),,,,,,
51.289722,6.443651,,,TOENISVORST (SECONDARY),,,,,,
49.747891,6.658305,,,TRIER-PETRISBERG,,,,,,
53.599793,13.303907,,,TROLLENHAGEN,,,,,,
48.031106,12.539575,,,TROSTBERG (SECONDARY),,,,,,
48.585379,9.782675,,,TUERKHEIM (RADAR),,,,,,
51.808844,10.53495,,,Torfhaus,,,,,,
53.744455,14.069809,,,UECKERMUENDE,,,,,,
54.179583,7.458717,,,UFS DEUTSCHE BUCHT,,,,,,
54.165071,6.346049,,,UFS TW EMS,,,,,,
48.441768,9.921613,,,ULM-MAEHRINGEN,,,,,,
52.160112,11.175857,,,UMMENDORF,,,,,,
50.41672,10.815607,,,VEILSDORF (SECONDARY),,,,,,
54.0246,9.387966,,,WACKEN (SECONDARY),,,,,,
49.244471,8.537434,,,WAGHAEUSEL-KIRRLACH (SECONDARY),,,,,,
49.294262,8.905286,,,WAIBSTADT,,,,,,
49.390952,12.683802,,,WALDMUENCHEN,,,,,,
51.596642,7.404843,,,WALTROP-ABDINGHOF (SECONDARY),,,,,,
51.50392,9.111774,,,WARBURG,,,,,,
53.519622,12.665404,,,WAREN (MUERITZ),,,,,,
50.497265,9.942732,,,WASSERKUPPE,,,,,,
49.666221,12.184448,,,WEIDEN/OBERPFALZ,,,,,,
49.224877,10.608471,,,WEIDENBACH (SECONDARY),,,,,,
48.402404,11.694552,,,WEIHENSTEPHAN-DUERNAST,,,,,,
49.375801,8.121233,,,WEINBIET,,,,,,
49.553365,6.811951,,,WEISKIRCHEN/SAAR (SECONDARY),,,,,,
49.01153,10.930837,,,WEISSENBURG-EMETZHEIM,,,,,,
51.576347,7.887922,,,WERL,,,,,,
51.84544,10.768627,,,WERNIGERODE,,,,,,
47.882679,11.157584,,,WIELENBACH (SECONDARY),,,,,,
52.120644,12.458559,,,WIESENBURG,,,,,,
51.889124,12.644598,,,WITTENBERG,,,,,,
53.922412,10.226738,,,WITTENBORN (SECONDARY),,,,,,
52.642294,10.662762,,,WITTINGEN (SECONDARY),,,,,,
53.550349,7.667159,,,WITTMUNDHAVEN,,,,,,
48.295324,8.239068,,,WOLFACH (SECONDARY),,,,,,
49.770378,9.957627,,,WUERZBURG,,,,,,
50.031507,11.974501,,,WUNSIEDEL-SCHOENBRUNN,,,,,,
52.462608,9.424454,,,WUNSTORF,,,,,,
47.678267,8.380132,,,WUTOESCHINGEN-OFTERINGEN (SECONDARY),,,,,,
52.800867,10.75623,,,Waldhof-Langenbrügge,,,,,,
54.923142,8.308017,,,Westerland,,,,,,
52.96635,13.326752,,,ZEHDENICK (SECONDARY),,,,,,
50.731347,13.751612,,,ZINNWALD-GEORGENFELD,,,,,,
47.421037,10.984761,,,ZUGSPITZE,,,,,,
49.028013,13.238509,,,ZWIESEL,,,,,,
53.310992,11.837216,,,Ziegendorf (WP),,,,,,
54.436637,12.724917,,,Zingst,,,,,,
47.421075,10.985896,,,Zugspitze-Gipfel,,,,,,
36.1519444444,-5.3494444444,,,GIBRALTAR, NORTH FRONT,,,,,,
38.9219444444,20.7688,,,AKTION (AIRPORT),,,,,,
40.8573,25.947,,,ALEXANDROUPOLI (AIRPORT),,,,,,
39.2244,22.7934,,,ANCHIALOS (AIRPORT),,,,,,
37.9228,21.2874,,,ANDRAVIDA (AIRPORT),,,,,,
38.149167,21.422222,,,ARAXOS (AIRPORT),,,,,,
37.8897222222,23.7416666667,,,ATHINAI HELLINIKON,,,,,,
38.581028,21.749639,,,Achladokastro,,,,,,
37.748135,23.443639,,,Aegina,,,,,,
38.549031,21.272843,,,Aggelokastro,,,,,,
35.1914,25.7209,,,Aghiosnikolaos,,,,,,
39.716148,22.762013,,,Agia,,,,,,
38.808817,22.602208,,,Agia Triada,,,,,,
39.52441,20.882035,,,Agiakiriaki,,,,,,
38.004805,23.833127,,,Agiaparaskevi,,,,,,
37.932508,23.131559,,,Agioitheodoroi,,,,,,
39.5417,24.9894,,,Agios Efstratios,,,,,,
38.154481,22.209533,,,Agiosnikolaostrapezis,,,,,,
40.664289,21.964244,,,Agiospavlos,,,,,,
35.398816,24.152973,,,Agpantes,,,,,,
38.61269858,21.4156504,,,Agrinio (NOA),,,,,,
37.7629,23.5642,,,Aigina,,,,,,
38.43604436,21.36278585,,,Aitoliko,,,,,,
37.1067,22.244228,,,Alagonia,,,,,,
40.843333,25.878889,,,Alexandroupoli (port),,,,,,
40.87631,25.85828,,,Alexandroupolis (NOA),,,,,,
38.3666648865,23.0833339691,,,Aliartos,,,,,,
35.451583,23.909931,,,Alikianos,,,,,,
39.14773,23.86687,,,Alonissos,,,,,,
40.693819,21.706514,,,Alphaestate,,,,,,
37.8026,21.328409,,,Amaliada,,,,,,
38.61142,22.64053,,,Amfiklia,,,,,,
38.6379,22.5868,,,Amfikliatown,,,,,,
38.89275,21.1497,,,Amfiloxia,,,,,,
38.52491,22.386218,,,Amfissa,,,,,,
36.908055,25.971142,,,Amorgos,,,,,,
37.98175,23.758367,,,Ampelokipoi,,,,,,
40.606417,21.650256,,,Amyntaio,,,,,,
36.350862,25.766882,,,Anafi,,,,,,
37.733392,23.904106,,,Anavyssos,,,,,,
37.484172,21.903311,,,Andritsaina,,,,,,
37.881211,24.744881,,,Andros (NOA),,,,,,
39.748611,21.2275,,,Anilio,,,,,,
35.28672,24.88942,,,Anogeia,,,,,,
35.21755,24.8652,,,Anogia-Psiloritis,,,,,,
38.081855,23.691528,,,Anoliosia,,,,,,
38.377013,22.636856,,,Antikira,,,,,,
35.8772,23.2891,,,Antikythira,,,,,,
38.3341,21.7649,,,Antirio,,,,,,
39.231872,25.979103,,,Antissa,,,,,,
36.886389,22.798889,,,Apidia,,,,,,
37.071271,25.520031,,,Apiranthos,,,,,,
37.18114,25.55496,,,Apollonas,,,,,,
38.48516,22.58592,,,Arahova,,,,,,
40.480833,21.639444,,,Ardassa,,,,,,
37.155887,22.045571,,,Arfara,,,,,,
37.6328,22.7598,,,Argos,,,,,,
37.6281146,22.7134012,,,Argos(NOA),,,,,,
38.184917,20.485283,,,Argostoli,,,,,,
40.983317,22.053833,,,Aridaia,,,,,,
38.120957,23.856724,,,Arsakeio-drosia,,,,,,
38.301067,21.817478,,,Arsakeio-patra,,,,,,
39.172784,20.999435,,,Arta (NOA),,,,,,
35.2732,24.2862,,,Asigonia,,,,,,
35.292743,24.176247,,,Askyfou,,,,,,
39.83122756,20.72056856,,,Aspraggeloi,,,,,,
38.063925,23.587953,,,Aspropirgos,,,,,,
36.8325,22.729167,,,Asteri,,,,,,
37.4067,22.7192,,,Astros,,,,,,
36.582,26.3743,,,Astypalaia,,,,,,
37.978408,23.715448,,,Athens(NOA),,,,,,
37.942194,23.669828,,,Athensmarina,,,,,,
38.402356,23.601999,,,Avlida,,,,,,
38.3453,26.142,,,CHIOS (AIRPORT),,,,,,
40.9202,24.6203,,,CHRYSOPOULI (AIRPORT),,,,,,
38.017998,23.650768,,,Chaidari,,,,,,
38.006505,23.654669,,,Chaidari-Lofos,,,,,,
38.111217,21.775997,,,Chalandritsa,,,,,,
40.623333,22.766944,,,Chalastra,,,,,,
38.500463,23.666898,,,Chalkida,,,,,,
35.533365,24.068349,,,Chania,,,,,,
35.32125,23.93028,,,Chania - White Mountains,,,,,,
35.513034,24.014805,,,Chaniacenter,,,,,,
35.475914,24.039817,,,Chaniasouth,,,,,,
37.986669,21.588006,,,Charavgi,,,,,,
38.353381,26.132219,,,Chios (NOA),,,,,,
38.240567,26.079111,,,Chios-ionia,,,,,,
38.320961,26.102403,,,Chios-kampochora,,,,,,
38.263139,26.006772,,,Chios-vessa,,,,,,
38.38485,26.121814,,,Chiostown,,,,,,
37.052543,25.479796,,,Damarionas,,,,,,
39.882058,21.816422,,,Dasochori,,,,,,
38.010433,23.836475,,,Delacroix-Attiki,,,,,,
39.65473,22.34883,,,Dendra Gaia fruit,,,,,,
38.13557,22.4277,,,Derveni,,,,,,
39.40237,20.789254,,,Derviziana,,,,,,
38.4208,22.5298,,,Desfina,,,,,,
39.916314,21.836042,,,Deskati,,,,,,
37.466908,23.175464,,,Didyma,,,,,,
41.3588,26.5109,,,Didymoteicho,,,,,,
41.703056,26.298056,,,Dikaia,,,,,,
40.223638,22.470709,,,Dion,,,,,,
38.10778,23.889864,,,Dionysos,,,,,,
39.556817,20.78555,,,Dodoni,,,,,,
39.12756,22.3002,,,Domokos,,,,,,
41.0663,24.252,,,Doxato,,,,,,
41.073902,24.249218,,,Doxato(NOA),,,,,,
41.117828,24.143734,,,Drama,,,,,,
37.9206,23.9314,,,EL VENIZELOS,,,,,,
38.0675,23.5523,,,ELEFSIS (AIRPORT),,,,,,
40.8087,22.0409,,,Edessa,,,,,,
41.07305556,22.90777778,,,Efkarpia,,,,,,
39.8928602,22.1811556,,,Elassona,,,,,,
37.627,22.148,,,Elati,,,,,,
38.044738,23.540392,,,Elefsina,,,,,,
40.9167,24.2583,,,Eleftheroupoli,,,,,,
39.713556,20.7925,,,Eleoussa,,,,,,
35.364059,23.638524,,,Elos,,,,,,
36.224385,27.855402,,,Embonas,,,,,,
39.545202,20.853556,,,Episkopiko,,,,,,
41.00944444,23.01444444,,,Eptalofos,,,,,,
40.64424,22.95844,,,Eptapyrgio,,,,,,
37.9693,23.7359,,,Ethniko Kolymvitirio,,,,,,
37.62613,26.16856,,,Evdilos,,,,,,
40.8047,21.4281,,,FLORINA,,,,,,
35.49241,23.582025,,,Falasarna,,,,,,
37.92937,23.693036,,,Faliro,,,,,,
40.703828,21.804322,,,Faraggi moires,,,,,,
37.161,21.58534444,,,Filiatra,,,,,,
35.3355,25.6672,,,Finokalia (NOA),,,,,,
40.794947,21.420556,,,Florina (NOA),,,,,,
36.627644,24.921931,,,Folegandros,,,,,,
35.210347,24.710695,,,Fourfouras,,,,,,
37.577412,26.479984,,,Fournoi,,,,,,
35.28365,24.56517,,,Fragmapotamon,,,,,,
41.109167,22.99333,,,Fyska,,,,,,
38.375,22.39,,,Galaxidi,,,,,,
38.5293,21.5304,,,Gavalou,,,,,,
34.8596,24.0879,,,Gavdos,,,,,,
38.0234794,23.854052,,,Gerakas,,,,,,
36.99226,22.706062,,,Geraki,,,,,,
